system:index,date,dates_found,district,districts_found,elevation_m,event_id,extraction_confidence,landslide_type,location,manual_review_reason,manually_verified,ocr_used,slope_deg,source_excerpt,source_page,source_pdf,state,﻿review_id,.geo
00000000000000000117_0,,,Aizawl,Aizawl,907.47595,GSI-E46B11B1B698,0.7,landslide,Serkhan-Luangmuat road section,missing_event_date,false,false,19.245998,Slide number: MIZ/AIZ/84A09/2016/122 | State: Mizoram | District: Aizawl | Location: Serkhan-Luangmuat road section | Latitude: 23.924278 | Longitude: 92.744806 | Material: Rock | Movement: Slide | History: 2016,568,landslide_report.pdf,Mizoram,GSI-REVIEW-001711,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.74487889199564,23.924276163144995]}"
00000000000000000119_0,,,Aizawl,Aizawl,1057.1139,GSI-16F79D509C0B,0.7,landslide,SuangpuilawnZawngin section,missing_event_date,false,false,29.299984,Slide number: MZ/AIZ/84E01/2017/78 | State: Mizoram | District: Aizawl | Location: SuangpuilawnZawngin section | Latitude: 23.927389 | Longitude: 93.02803 | Material: Rock | Movement: Slide | History: NA,568,landslide_report.pdf,Mizoram,GSI-REVIEW-001713,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.02811770107853,23.927510098167826]}"
0000000000000000011a_0,,,Aizawl,Aizawl,1111.6364,GSI-91B7E8139B66,0.7,landslide,~3.5 km S of Kepran,missing_event_date,false,false,24.42981,Slide number: MIZ/AIZ/84A13/2016/10 | State: Mizoram | District: Aizawl | Location: ~3.5 km S of Kepran | Latitude: 23.929083 | Longitude: 92.922778 | Material: Rock | Movement: Slide | History: 2016,568,landslide_report.pdf,Mizoram,GSI-REVIEW-001714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.9227453182513,23.92912706567924]}"
0000000000000000011b_0,,,Aizawl,Aizawl,212.9161,GSI-83787DA4C8E4,0.7,landslide,Silchar road,missing_event_date,false,false,29.764122,Slide number: MIZ/AIZ/84A09/2016/88 | State: Mizoram | District: Aizawl | Location: Silchar road | Latitude: 23.933904 | Longitude: 92.673871 | Material: Rock | Movement: Slide | History: 2016,568,landslide_report.pdf,Mizoram,GSI-REVIEW-001716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.67400181607861,23.933977968213483]}"
0000000000000000011d_0,,,Aizawl,Aizawl,186.6005,GSI-926A8C9B80D7,0.7,landslide,"Khamrang-Kawnpui road, 19 km S of Kawnpui",missing_event_date,false,false,35.675156,"Slide number: MIZ/AIZ/84A09/2016/106 | State: Mizoram | District: Aizawl | Location: Khamrang-Kawnpui road, 19 km S of Kawnpui | Latitude: 23.934417 | Longitude: 92.667222 | Material: Rock | Movement: Slide | History: 2016",568,landslide_report.pdf,Mizoram,GSI-REVIEW-001718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.66726445144772,23.934516957383956]}"
0000000000000000011f_0,,,Aizawl,Aizawl,1516.4487,GSI-B43D771C3882,0.7,landslide,PhuaibuangKhawlian section,missing_event_date,false,false,37.54138,Slide number: MZ/AIZ/84E01/2017/73 | State: Mizoram | District: Aizawl | Location: PhuaibuangKhawlian section | Latitude: 23.938028 | Longitude: 93.121277 | Material: Rock | Movement: Slide | History: NA,568,landslide_report.pdf,Mizoram,GSI-REVIEW-001723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.12136282757014,23.938020386992022]}"
00000000000000000122_0,,,Aizawl,Aizawl,266.9987,GSI-D3BEE9B35FF4,0.7,landslide,14 km milestone Kawnpui on Aizawl-Silchar road,missing_event_date,false,false,35.834366,Slide number: MIZ/AIZ/84A09/2016/107 | State: Mizoram | District: Aizawl | Location: 14 km milestone Kawnpui on Aizawl-Silchar road | Latitude: 23.940333 | Longitude: 92.680833 | Material: Rock | Movement: Slide | History: 2016,568,landslide_report.pdf,Mizoram,GSI-REVIEW-001729,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.68073918070951,23.940445838259144]}"
00000000000000000125_0,,,Aizawl,Aizawl,1051.6726,GSI-E98BDF19E386,0.7,landslide,S of Suangpuilawn,missing_event_date,false,false,22.921919,Slide number: MZ/AIZ/84E01/2017/95 | State: Mizoram | District: Aizawl | Location: S of Suangpuilawn | Latitude: 23.948917 | Longitude: 93.038719 | Material: Rock | Movement: Slide | History: NA,569,landslide_report.pdf,Mizoram,GSI-REVIEW-001734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.03862798990272,23.94880017040146]}"
00000000000000000126_0,,,Aizawl,Aizawl,1425.1206,GSI-0819776A0974,0.7,landslide,Near Phuaibuang,missing_event_date,false,false,19.27724,Slide number: MZ/AIZ/84E01/2017/108 | State: Mizoram | District: Aizawl | Location: Near Phuaibuang | Latitude: 23.950195 | Longitude: 93.125061 | Material: Rock | Movement: Slide | History: NA,569,landslide_report.pdf,Mizoram,GSI-REVIEW-001736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.12513575176344,23.950147643327636]}"
00000000000000000128_0,,,Aizawl,Aizawl,1063.7977,GSI-1F12AF53DB13,0.7,landslide,Suangpuilawn village,missing_event_date,false,false,26.408922,Slide number: MZ/AIZ/84E01/2017/68 | State: Mizoram | District: Aizawl | Location: Suangpuilawn village | Latitude: 23.956528 | Longitude: 93.041084 | Material: Rock | Movement: Slide | History: NA,569,landslide_report.pdf,Mizoram,GSI-REVIEW-001739,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.04105344116985,23.956615513373297]}"
00000000000000000132_0,,,Aizawl,Aizawl,1110.6321,GSI-DC4435F5C140,0.7,landslide,Suangpuilawn village,missing_event_date,false,false,44.399364,Slide number: MZ/AIZ/84E01/2017/76 | State: Mizoram | District: Aizawl | Location: Suangpuilawn village | Latitude: 23.966249 | Longitude: 93.041115 | Material: Rock | Movement: Slide | History: NA,569,landslide_report.pdf,Mizoram,GSI-REVIEW-001749,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.04105344116985,23.96631731844179]}"
00000000000000000133_0,,,Aizawl,Aizawl,1110.6321,GSI-35BECE31EDD8,0.7,landslide,Suangpuilawn village,missing_event_date,false,false,44.399364,Slide number: MZ/AIZ/84E01/2017/97 | State: Mizoram | District: Aizawl | Location: Suangpuilawn village | Latitude: 23.966249 | Longitude: 93.041115 | Material: Rock | Movement: Slide | History: NA,569,landslide_report.pdf,Mizoram,GSI-REVIEW-001750,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.04105344116985,23.96631731844179]}"
00000000000000000135_0,,,Aizawl,Aizawl,776.5992,GSI-16F089D74CC2,0.7,landslide,SuangpuilawnE. Phaileng section,missing_event_date,false,false,23.10972,Slide number: MZ/AIZ/84E01/2017/58 | State: Mizoram | District: Aizawl | Location: SuangpuilawnE. Phaileng section | Latitude: 23.969223 | Longitude: 93.016335 | Material: Rock | Movement: Slide | History: NA,569,landslide_report.pdf,Mizoram,GSI-REVIEW-001752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.01625993932815,23.969281758879383]}"
00000000000000000137_0,,,Aizawl,Aizawl,754.9255,GSI-A8E1CE07D864,0.7,landslide,SuangpuilawnE. Phaileng section,missing_event_date,false,false,32.941845,Slide number: MZ/AIZ/84E01/2017/92 | State: Mizoram | District: Aizawl | Location: SuangpuilawnE. Phaileng section | Latitude: 23.972027 | Longitude: 93.014893 | Material: Rock | Movement: Slide | History: 2017,569,landslide_report.pdf,Mizoram,GSI-REVIEW-001755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.01491246640197,23.97197670473174]}"
00000000000000000139_0,,,Aizawl,Aizawl,1058.3138,GSI-06831E1E21B3,0.7,landslide,SuangpuilawnLamherh section,missing_event_date,false,false,28.324142,Slide number: MZ/AIZ/84E01/2017/106 | State: Mizoram | District: Aizawl | Location: SuangpuilawnLamherh section | Latitude: 23.983694 | Longitude: 93.044418 | Material: Soil | Movement: Slide | History: NA,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.04428737619267,23.983564971896882]}"
0000000000000000013c_0,,,Aizawl,Aizawl,1095.1003,GSI-9CF9255E314C,0.7,landslide,SuangpuilawnVanbawng,missing_event_date,false,false,35.83032,Slide number: MZ/AIZ/84E01/2017/111 | State: Mizoram | District: Aizawl | Location: SuangpuilawnVanbawng | Latitude: 23.992805 | Longitude: 93.043251 | Material: Rock | Movement: Slide | History: NA,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.04320939785174,23.9927277877949]}"
0000000000000000013f_0,,,Aizawl,Aizawl,902.3301,GSI-99F142B20AC2,0.7,landslide,darlawn,missing_event_date,false,false,35.683323,Slide number: MZ/AIZ/83D16/2016/102 | State: Mizoram | District: Aizawl | Location: darlawn | Latitude: 24.004186 | Longitude: 92.904111 | Material: Earth | Movement: Slide | History: 2016,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001779,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.90415019187003,24.004316054960043]}"
00000000000000000140_0,,,Aizawl,Aizawl,902.3301,GSI-91671714FCD9,0.7,landslide,jhum road from darlawn,missing_event_date,false,false,35.683323,Slide number: MZ/AIZ/83D16/2016/101 | State: Mizoram | District: Aizawl | Location: jhum road from darlawn | Latitude: 24.004313 | Longitude: 92.904068 | Material: Earth | Movement: Slide | History: 2016,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001780,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.90415019187003,24.004316054960043]}"
00000000000000000141_0,,,Aizawl,Aizawl,671.24603,GSI-64C21E813E9C,0.7,landslide,S. Of North Chaltlang,missing_event_date,false,false,35.625614,Slide number: MZ/AIZ/83D16/2016/36 | State: Mizoram | District: Aizawl | Location: S. Of North Chaltlang | Latitude: 24.00977 | Longitude: 92.767346 | Material: Earth | Movement: Slide | History: 2016,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.76724694257021,24.00970594666476]}"
00000000000000000142_0,,,Aizawl,Aizawl,712.89056,GSI-D8BCF5723533,0.7,landslide,S. Of North Chaltlang,missing_event_date,false,false,35.94106,Slide number: MZ/AIZ/83D16/2016/35 | State: Mizoram | District: Aizawl | Location: S. Of North Chaltlang | Latitude: 24.010279 | Longitude: 92.767056 | Material: Rock | Movement: Slide | History: 2016,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.76697744798498,24.01024493583523]}"
00000000000000000146_0,,,Aizawl,Aizawl,601.8869,GSI-C2545433D819,0.7,landslide,Turial road,missing_event_date,false,false,47.052006,Slide number: MZ/AIZ/83D16/2016/72 | State: Mizoram | District: Aizawl | Location: Turial road | Latitude: 24.015858 | Longitude: 92.797666 | Material: Earth | Movement: Slide | History: 2016,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001788,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.79769983070187,24.015904322125184]}"
00000000000000000147_0,,,Aizawl,Aizawl,1042.6705,GSI-6E07EC892C04,0.7,landslide,ChaihppuiDaido section,missing_event_date,false,false,26.383162,Slide number: MZ/AIZ/83H04/2017/8 | State: Mizoram | District: Aizawl | Location: ChaihppuiDaido section | Latitude: 24.019306 | Longitude: 93.181274 | Material: Rock | Movement: Slide | History: NA,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001789,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.18119062549249,24.01940775173325]}"
00000000000000000148_0,,,Aizawl,Aizawl,807.42505,GSI-26B67466F74F,0.7,landslide,North Chaltlang,missing_event_date,false,false,27.546947,Slide number: MZ/AIZ/83D16/2016/37 | State: Mizoram | District: Aizawl | Location: North Chaltlang | Latitude: 24.022079 | Longitude: 92.771729 | Material: Earth | Movement: Slide | History: 2016,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001792,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.77182835051923,24.02210269758561]}"
00000000000000000149_0,,,Aizawl,Aizawl,807.42505,GSI-7C304B58811A,0.7,landslide,North Chaltlang,missing_event_date,false,false,27.546947,Slide number: MZ/AIZ/83D16/2016/38 | State: Mizoram | District: Aizawl | Location: North Chaltlang | Latitude: 24.022188 | Longitude: 92.771891 | Material: Earth | Movement: Slide | History: 2016,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.77182835051923,24.02210269758561]}"
0000000000000000014a_0,,,Aizawl,Aizawl,807.9661,GSI-F53C008364BD,0.7,landslide,North Chaltlang,missing_event_date,false,false,24.551666,Slide number: MZ/AIZ/83D16/2016/39 | State: Mizoram | District: Aizawl | Location: North Chaltlang | Latitude: 24.022347 | Longitude: 92.772075 | Material: Earth | Movement: Slide | History: 2016,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.77209784510447,24.022372192170845]}"
0000000000000000014b_0,,,Aizawl,Aizawl,828.2762,GSI-41912E14DF15,0.7,landslide,North Chaltlang,missing_event_date,false,false,30.605541,Slide number: MZ/AIZ/83D16/2016/40 | State: Mizoram | District: Aizawl | Location: North Chaltlang | Latitude: 24.022376 | Longitude: 92.77308 | Material: Earth | Movement: Slide | History: 2016,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7731758234454,24.022372192170845]}"
0000000000000000014d_0,,,Aizawl,Aizawl,1185.7762,GSI-0C66ECAA4A3A,0.7,landslide,North of Serzawl,missing_event_date,false,false,22.013239,Slide number: MZ/AIZ/83D16/2016/98 | State: Mizoram | District: Aizawl | Location: North of Serzawl | Latitude: 24.024826 | Longitude: 92.888859 | Material: Earth | Movement: Slide | History: NA,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001800,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.8887890005116,24.024797643437967]}"
0000000000000000014e_0,,,Aizawl,Aizawl,869.22614,GSI-3F31990A1856,0.7,landslide,North Chaltlang,missing_event_date,false,false,17.546686,Slide number: MZ/AIZ/83D16/2016/69 | State: Mizoram | District: Aizawl | Location: North Chaltlang | Latitude: 24.025094 | Longitude: 92.769158 | Material: Rock | Movement: Slide | History: 2016,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001801,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.76913340466687,24.025067138023203]}"
0000000000000000014f_0,,,Aizawl,Aizawl,1035.9011,GSI-CC6A8E02C8B1,0.7,landslide,on the way to N. Serzawl,missing_event_date,false,false,30.828655,Slide number: MZ/AIZ/83D16/2016/93 | State: Mizoram | District: Aizawl | Location: on the way to N. Serzawl | Latitude: 24.025487 | Longitude: 92.907485 | Material: Earth | Movement: Slide | History: NA,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.90738412689286,24.025606127193676]}"
00000000000000000151_0,,,Aizawl,Aizawl,1016.8662,GSI-A0FDC9A4CB14,0.7,landslide,8.5km S of Sailut,missing_event_date,false,false,39.175636,Slide number: MZ/KOL/83D12/2016/15 | State: Mizoram | District: Aizawl | Location: 8.5km S of Sailut | Latitude: 24.025542 | Longitude: 92.91546 | Material: Rock | Movement: Slide | History: NA,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.91546896444994,24.025606127193676]}"
00000000000000000152_0,,,Aizawl,Aizawl,1027.0939,GSI-AC4FBAE57427,0.7,landslide,5.5km north of Darlawn,missing_event_date,false,false,36.280857,Slide number: MZ/AIZ/83D16/2016/75 | State: Mizoram | District: Aizawl | Location: 5.5km north of Darlawn | Latitude: 24.025676 | Longitude: 92.914807 | Material: Rock | Movement: Slide | History: 2016,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.91492997527946,24.025606127193676]}"
00000000000000000154_0,,,Aizawl,Aizawl,1051.7894,GSI-5F4F8E4B6F3C,0.7,landslide,North of Darlawn,missing_event_date,false,false,28.220884,Slide number: MZ/AIZ/83D16/2016/73 | State: Mizoram | District: Aizawl | Location: North of Darlawn | Latitude: 24.028721 | Longitude: 92.909301 | Material: Earth | Movement: Slide | History: 2016,571,landslide_report.pdf,Mizoram,GSI-REVIEW-001808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.90927058898951,24.028840062216506]}"
00000000000000000155_0,,,Aizawl,Aizawl,972.2038,GSI-3F5BE91A69D5,0.7,landslide,towards N. Serzawl,missing_event_date,false,false,30.01589,Slide number: MZ/AIZ/83D16/2016/97 | State: Mizoram | District: Aizawl | Location: towards N. Serzawl | Latitude: 24.030416 | Longitude: 92.901491 | Material: Rock | Movement: Slide | History: NA,571,landslide_report.pdf,Mizoram,GSI-REVIEW-001810,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.90145524601768,24.03045702972792]}"
00000000000000000156_0,,,Aizawl,Aizawl,621.43726,GSI-207F287A0C7B,0.7,landslide,Turial road,missing_event_date,false,false,27.975388,Slide number: MZ/AIZ/83D16/2016/71 | State: Mizoram | District: Aizawl | Location: Turial road | Latitude: 24.030793 | Longitude: 92.793313 | Material: Earth | Movement: Slide | History: 2016,571,landslide_report.pdf,Mizoram,GSI-REVIEW-001812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7933879173381,24.030726524313156]}"
00000000000000000157_0,,,Aizawl,Aizawl,937.3378,GSI-706A18BC5AA5,0.7,landslide,N. Of North Chaltlang,missing_event_date,false,false,34.466923,Slide number: MZ/AIZ/83D16/2016/42 | State: Mizoram | District: Aizawl | Location: N. Of North Chaltlang | Latitude: 24.036336 | Longitude: 92.770846 | Material: Rock | Movement: Slide | History: NA,571,landslide_report.pdf,Mizoram,GSI-REVIEW-001814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.77075037217828,24.03638591060311]}"
00000000000000000158_0,,,Aizawl,Aizawl,942.2834,GSI-3FEB82DD7CDD,0.7,landslide,North Chaltlang,missing_event_date,false,false,37.990105,Slide number: MZ/AIZ/83D16/2016/43 | State: Mizoram | District: Aizawl | Location: North Chaltlang | Latitude: 24.036893 | Longitude: 92.771278 | Material: Rock | Movement: Slide | History: NA,571,landslide_report.pdf,Mizoram,GSI-REVIEW-001815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.77128936134875,24.03692489977358]}"
0000000000000000015b_0,,,Aizawl,Aizawl,907.10486,GSI-1128EA4BA23D,0.7,landslide,6km south of Sailutar,missing_event_date,false,false,26.040115,Slide number: MZ/AIZ/83D16/2016/78 | State: Mizoram | District: Aizawl | Location: 6km south of Sailutar | Latitude: 24.037574 | Longitude: 92.922489 | Material: Earth | Movement: Slide | History: 2016,571,landslide_report.pdf,Mizoram,GSI-REVIEW-001818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.92247582366608,24.037463888944053]}"
0000000000000000015c_0,,,Aizawl,Aizawl,1019.5731,GSI-BD8275F4E9CE,0.7,landslide,TlangnuamDaido section,missing_event_date,false,false,30.344069,Slide number: MZ/AIZ/83H04/2017/10 | State: Mizoram | District: Aizawl | Location: TlangnuamDaido section | Latitude: 24.038279 | Longitude: 93.140945 | Material: Rock | Movement: Slide | History: NA,571,landslide_report.pdf,Mizoram,GSI-REVIEW-001819,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.14103593229235,24.038272372699762]}"
